filename,width,height,class,xmin,ymin,xmax,ymax
Video_2024-01-25_142650681_jpg.rf.52188cafd3d8ae595143d424a3d5815d.jpg,640,640,9,169,211,259,306
Video_2024-01-25_1426501151_jpg.rf.09a1669031cf65857fa438eaf8fe20ed.jpg,640,640,4,151,376,262,513
Video_2024-01-25_1426501151_jpg.rf.09a1669031cf65857fa438eaf8fe20ed.jpg,640,640,5,152,307,267,450
Video_2024-01-25_1426501151_jpg.rf.09a1669031cf65857fa438eaf8fe20ed.jpg,640,640,5,141,228,260,361
Video_2024-01-25_1426501151_jpg.rf.09a1669031cf65857fa438eaf8fe20ed.jpg,640,640,5,295,150,377,304
Video_2024-01-25_142650768_jpg.rf.c758181d5fb0573f58ae79205d834e0f.jpg,640,640,0,232,236,364,295
Video_2024-01-25_142650768_jpg.rf.c758181d5fb0573f58ae79205d834e0f.jpg,640,640,6,229,272,359,329
Video_2024-01-25_142650768_jpg.rf.c758181d5fb0573f58ae79205d834e0f.jpg,640,640,8,213,311,339,375
Video_2024-01-25_1426501287_jpg.rf.f5185c9c7db7c931bd578e477c952a64.jpg,640,640,4,232,256,343,304
Video_2024-01-25_1426501287_jpg.rf.f5185c9c7db7c931bd578e477c952a64.jpg,640,640,5,244,295,364,339
Video_2024-01-25_1426501287_jpg.rf.f5185c9c7db7c931bd578e477c952a64.jpg,640,640,4,260,334,375,379
Video_2024-01-25_142650442_jpg.rf.198e02696b53b9edc043630fa392fe0a.jpg,640,640,0,221,190,376,241
Video_2024-01-25_142650442_jpg.rf.198e02696b53b9edc043630fa392fe0a.jpg,640,640,5,201,230,366,261
Video_2024-01-25_142650442_jpg.rf.198e02696b53b9edc043630fa392fe0a.jpg,640,640,5,209,255,359,297
Video_2024-01-25_142650489_jpg.rf.851524f247c5b43d140f95d46a02b05b.jpg,640,640,0,172,133,303,251
Video_2024-01-25_142650489_jpg.rf.851524f247c5b43d140f95d46a02b05b.jpg,640,640,5,263,148,377,245
Video_2024-01-25_142650489_jpg.rf.851524f247c5b43d140f95d46a02b05b.jpg,640,640,7,329,151,469,252
Video_2024-01-25_142650792_jpg.rf.59fb4adb9384ea7f144f980bc3c9d2db.jpg,640,640,0,232,254,274,378
Video_2024-01-25_142650792_jpg.rf.59fb4adb9384ea7f144f980bc3c9d2db.jpg,640,640,6,272,275,306,396
Video_2024-01-25_142650792_jpg.rf.59fb4adb9384ea7f144f980bc3c9d2db.jpg,640,640,8,303,307,345,412
Video_2024-01-25_14265028_jpg.rf.d25d3c91a4a7caaf3ebb59e60099125c.jpg,640,640,0,273,420,448,479
Video_2024-01-25_14265028_jpg.rf.d25d3c91a4a7caaf3ebb59e60099125c.jpg,640,640,5,266,388,446,438
Video_2024-01-25_14265028_jpg.rf.d25d3c91a4a7caaf3ebb59e60099125c.jpg,640,640,1,285,352,443,400
Video_2024-01-25_142650348_jpg.rf.d72457f5463d73fe0dd0c1493367dbb3.jpg,640,640,4,312,469,463,528
Video_2024-01-25_142650348_jpg.rf.d72457f5463d73fe0dd0c1493367dbb3.jpg,640,640,5,312,526,465,561
Video_2024-01-25_142650348_jpg.rf.d72457f5463d73fe0dd0c1493367dbb3.jpg,640,640,0,313,560,462,618
Video_2024-01-25_142650796_jpg.rf.5d951309737288fb7396d955b5bc7c1f.jpg,640,640,0,245,394,375,428
Video_2024-01-25_142650796_jpg.rf.5d951309737288fb7396d955b5bc7c1f.jpg,640,640,6,265,360,404,400
Video_2024-01-25_142650796_jpg.rf.5d951309737288fb7396d955b5bc7c1f.jpg,640,640,8,287,322,404,370
Video_2024-01-25_1426501330_jpg.rf.3209cad93459472eb77563dcceb78319.jpg,640,640,4,243,280,361,347
Video_2024-01-25_1426501330_jpg.rf.3209cad93459472eb77563dcceb78319.jpg,640,640,5,259,317,398,380
Video_2024-01-25_1426501330_jpg.rf.3209cad93459472eb77563dcceb78319.jpg,640,640,4,301,351,412,410
Video_2024-01-25_1426501181_jpg.rf.4b572f3a65798b3189cd4e8ee2d222f9.jpg,640,640,4,125,144,249,246
Video_2024-01-25_1426501181_jpg.rf.4b572f3a65798b3189cd4e8ee2d222f9.jpg,640,640,5,205,143,319,237
Video_2024-01-25_1426501181_jpg.rf.4b572f3a65798b3189cd4e8ee2d222f9.jpg,640,640,5,283,153,384,236
Video_2024-01-25_1426501181_jpg.rf.4b572f3a65798b3189cd4e8ee2d222f9.jpg,640,640,5,334,292,471,365
Video_2024-01-25_1426501181_jpg.rf.4b572f3a65798b3189cd4e8ee2d222f9.jpg,640,640,5,310,277,429,332
Video_2024-01-25_142650675_jpg.rf.804980692d1370d377413f0de175c44e.jpg,640,640,0,88,253,205,385
Video_2024-01-25_142650675_jpg.rf.804980692d1370d377413f0de175c44e.jpg,640,640,6,132,170,237,314
Video_2024-01-25_142650675_jpg.rf.804980692d1370d377413f0de175c44e.jpg,640,640,9,179,102,292,222
Video_2024-01-25_1426501184_jpg.rf.c33028e29741cf7a963004aabee3dde1.jpg,640,640,4,365,441,464,518
Video_2024-01-25_1426501184_jpg.rf.c33028e29741cf7a963004aabee3dde1.jpg,640,640,5,299,417,395,492
Video_2024-01-25_1426501184_jpg.rf.c33028e29741cf7a963004aabee3dde1.jpg,640,640,5,220,403,324,477
Video_2024-01-25_1426501184_jpg.rf.c33028e29741cf7a963004aabee3dde1.jpg,640,640,5,162,272,307,315
Video_2024-01-25_1426501183_jpg.rf.a66205f0f4db3a6bdeb716a3a718b2f7.jpg,640,640,4,368,399,505,498
Video_2024-01-25_1426501183_jpg.rf.a66205f0f4db3a6bdeb716a3a718b2f7.jpg,640,640,5,305,415,423,495
Video_2024-01-25_1426501183_jpg.rf.a66205f0f4db3a6bdeb716a3a718b2f7.jpg,640,640,5,236,409,350,487
Video_2024-01-25_1426501183_jpg.rf.a66205f0f4db3a6bdeb716a3a718b2f7.jpg,640,640,5,160,277,304,334
Video_2024-01-25_1426501183_jpg.rf.a66205f0f4db3a6bdeb716a3a718b2f7.jpg,640,640,5,192,312,334,353
Video_2024-01-25_142650536_jpg.rf.22745d073d190023c03904c9ed755591.jpg,640,640,0,266,378,387,426
Video_2024-01-25_142650536_jpg.rf.22745d073d190023c03904c9ed755591.jpg,640,640,5,265,353,389,385
Video_2024-01-25_142650536_jpg.rf.22745d073d190023c03904c9ed755591.jpg,640,640,6,277,309,404,350
Video_2024-01-25_142650513_jpg.rf.a8fb27e0b845a178929803f588bf6769.jpg,640,640,0,199,138,321,272
Video_2024-01-25_142650513_jpg.rf.a8fb27e0b845a178929803f588bf6769.jpg,640,640,5,278,171,392,282
Video_2024-01-25_142650513_jpg.rf.a8fb27e0b845a178929803f588bf6769.jpg,640,640,7,352,203,467,307
Video_2024-01-25_142650444_jpg.rf.67ad44c25eea3096dd71948d0ff54eee.jpg,640,640,0,200,287,236,441
Video_2024-01-25_142650444_jpg.rf.67ad44c25eea3096dd71948d0ff54eee.jpg,640,640,5,237,293,260,450
Video_2024-01-25_142650444_jpg.rf.67ad44c25eea3096dd71948d0ff54eee.jpg,640,640,5,262,301,290,451
Video_2024-01-25_1426501326_jpg.rf.2d48f067d9412f087dc2f06ba1080e94.jpg,640,640,4,297,269,351,379
Video_2024-01-25_1426501326_jpg.rf.2d48f067d9412f087dc2f06ba1080e94.jpg,640,640,5,331,247,390,360
Video_2024-01-25_1426501326_jpg.rf.2d48f067d9412f087dc2f06ba1080e94.jpg,640,640,4,367,226,426,334
Video_2024-01-25_142650371_jpg.rf.8bcb674810d86e8b83062aacdd835522.jpg,640,640,0,301,351,477,422
Video_2024-01-25_142650371_jpg.rf.8bcb674810d86e8b83062aacdd835522.jpg,640,640,5,304,324,463,385
Video_2024-01-25_142650371_jpg.rf.8bcb674810d86e8b83062aacdd835522.jpg,640,640,4,303,290,465,355
Video_2024-01-25_142650797_jpg.rf.d74805d5b8fc136e8057822e7d546d12.jpg,640,640,0,221,391,349,442
Video_2024-01-25_142650797_jpg.rf.d74805d5b8fc136e8057822e7d546d12.jpg,640,640,6,249,365,369,407
Video_2024-01-25_142650797_jpg.rf.d74805d5b8fc136e8057822e7d546d12.jpg,640,640,8,276,337,392,384
Video_2024-01-25_1426501140_jpg.rf.2a0f298a975d886330f3172e098caebb.jpg,640,640,4,141,152,263,265
Video_2024-01-25_1426501140_jpg.rf.2a0f298a975d886330f3172e098caebb.jpg,640,640,5,211,159,331,272
Video_2024-01-25_1426501140_jpg.rf.2a0f298a975d886330f3172e098caebb.jpg,640,640,5,282,157,411,274
Video_2024-01-25_1426501140_jpg.rf.2a0f298a975d886330f3172e098caebb.jpg,640,640,5,353,317,485,388
Video_2024-01-25_14265015_jpg.rf.5762bd96e5df51c87c8eefce4fcc894f.jpg,640,640,4,227,520,384,567
Video_2024-01-25_14265015_jpg.rf.5762bd96e5df51c87c8eefce4fcc894f.jpg,640,640,5,223,563,378,616
Video_2024-01-25_142650490_jpg.rf.33b3c9d7d8525597858244a283802257.jpg,640,640,0,223,128,345,250
Video_2024-01-25_142650490_jpg.rf.33b3c9d7d8525597858244a283802257.jpg,640,640,5,287,186,406,299
Video_2024-01-25_142650490_jpg.rf.33b3c9d7d8525597858244a283802257.jpg,640,640,7,353,219,499,349
Video_2024-01-25_142650490_jpg.rf.33b3c9d7d8525597858244a283802257.jpg,640,640,7,266,389,408,472
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,0,308,132,452,213
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,5,340,63,472,152
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,6,356,8,472,95
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,6,184,279,299,342
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,5,229,342,335,395
Video_2024-01-25_142650550_jpg.rf.cda86d58faf9b2023fcf9278c5702310.jpg,640,640,0,263,386,383,462
Video_2024-01-25_142650265_jpg.rf.82b34e21c78ff822fb705527621cf114.jpg,640,640,0,409,376,594,483
Video_2024-01-25_142650265_jpg.rf.82b34e21c78ff822fb705527621cf114.jpg,640,640,5,303,376,470,477
Video_2024-01-25_142650265_jpg.rf.82b34e21c78ff822fb705527621cf114.jpg,640,640,7,187,375,357,488
Video_2024-01-25_142650265_jpg.rf.82b34e21c78ff822fb705527621cf114.jpg,640,640,6,372,242,534,315
Video_2024-01-25_142650794_jpg.rf.d1a80bc142b0f8e55bc1fe9fa27ccc6d.jpg,640,640,0,264,219,385,258
Video_2024-01-25_142650794_jpg.rf.d1a80bc142b0f8e55bc1fe9fa27ccc6d.jpg,640,640,6,241,256,380,291
Video_2024-01-25_142650794_jpg.rf.d1a80bc142b0f8e55bc1fe9fa27ccc6d.jpg,640,640,8,229,284,344,328
Video_2024-01-25_142650578_jpg.rf.fb31f8a6bde2292fe86efc899966c77c.jpg,640,640,0,273,293,408,365
Video_2024-01-25_142650578_jpg.rf.fb31f8a6bde2292fe86efc899966c77c.jpg,640,640,5,265,256,405,318
Video_2024-01-25_142650578_jpg.rf.fb31f8a6bde2292fe86efc899966c77c.jpg,640,640,6,283,198,407,278
Video_2024-01-25_142650117_jpg.rf.4c6457cf313724047ccd1a7db233f1ab.jpg,640,640,5,274,283,316,408
Video_2024-01-25_142650117_jpg.rf.4c6457cf313724047ccd1a7db233f1ab.jpg,640,640,0,232,265,276,396
Video_2024-01-25_142650117_jpg.rf.4c6457cf313724047ccd1a7db233f1ab.jpg,640,640,1,314,305,346,420
Video_2024-01-25_142650468_jpg.rf.77e434a13918680ce6a4505bbdd0f0d5.jpg,640,640,0,249,106,401,243
Video_2024-01-25_142650468_jpg.rf.77e434a13918680ce6a4505bbdd0f0d5.jpg,640,640,5,351,147,483,263
Video_2024-01-25_142650631_jpg.rf.62e5eda860de841b7846ce88d9b616a0.jpg,640,640,9,316,147,368,323
Video_2024-01-25_142650631_jpg.rf.62e5eda860de841b7846ce88d9b616a0.jpg,640,640,6,292,170,337,362
Video_2024-01-25_14265016_jpg.rf.e97c7cb09fe330c80ea6112ae627cdf3.jpg,640,640,4,95,253,151,430
Video_2024-01-25_14265016_jpg.rf.e97c7cb09fe330c80ea6112ae627cdf3.jpg,640,640,5,52,251,99,431
Video_2024-01-25_14265016_jpg.rf.e97c7cb09fe330c80ea6112ae627cdf3.jpg,640,640,0,12,243,62,413
Video_2024-01-25_142650211_jpg.rf.cf56d5badeef0d52c1871b3af8013091.jpg,640,640,0,181,201,234,342
Video_2024-01-25_142650211_jpg.rf.cf56d5badeef0d52c1871b3af8013091.jpg,640,640,5,211,207,259,366
Video_2024-01-25_142650211_jpg.rf.cf56d5badeef0d52c1871b3af8013091.jpg,640,640,4,236,237,294,406
Video_2024-01-25_142650795_jpg.rf.dfc85a7ec09db5170748f5d4a3c80d0b.jpg,640,640,0,255,205,396,258
Video_2024-01-25_142650795_jpg.rf.dfc85a7ec09db5170748f5d4a3c80d0b.jpg,640,640,6,235,243,368,293
Video_2024-01-25_142650795_jpg.rf.dfc85a7ec09db5170748f5d4a3c80d0b.jpg,640,640,8,232,272,366,338
Video_2024-01-25_142650443_jpg.rf.b60102e2532f6d8ca9ac3d1e1be80d5c.jpg,640,640,0,304,374,469,442
Video_2024-01-25_142650443_jpg.rf.b60102e2532f6d8ca9ac3d1e1be80d5c.jpg,640,640,5,315,346,471,410
Video_2024-01-25_142650443_jpg.rf.b60102e2532f6d8ca9ac3d1e1be80d5c.jpg,640,640,5,312,322,459,382
Video_2024-01-25_1426501140_jpg.rf.851c9e0368e368b894be6fa78d6b1e3d.jpg,640,640,4,166,142,276,241
Video_2024-01-25_1426501140_jpg.rf.851c9e0368e368b894be6fa78d6b1e3d.jpg,640,640,5,234,159,342,258
Video_2024-01-25_1426501140_jpg.rf.851c9e0368e368b894be6fa78d6b1e3d.jpg,640,640,5,304,170,421,272
Video_2024-01-25_1426501140_jpg.rf.851c9e0368e368b894be6fa78d6b1e3d.jpg,640,640,5,349,341,477,394
Video_2024-01-25_1426501287_jpg.rf.11c8144165806a9ac32e3bd312abe0f4.jpg,640,640,4,256,298,304,409
Video_2024-01-25_1426501287_jpg.rf.11c8144165806a9ac32e3bd312abe0f4.jpg,640,640,5,295,276,339,396
Video_2024-01-25_1426501287_jpg.rf.11c8144165806a9ac32e3bd312abe0f4.jpg,640,640,4,334,266,379,381
Video_2024-01-25_142650489_jpg.rf.f62098f4c22b7902aebffe7b04cbcbd4.jpg,640,640,0,119,298,226,421
Video_2024-01-25_142650489_jpg.rf.f62098f4c22b7902aebffe7b04cbcbd4.jpg,640,640,5,159,229,247,337
Video_2024-01-25_142650489_jpg.rf.f62098f4c22b7902aebffe7b04cbcbd4.jpg,640,640,7,187,141,276,275
Video_2024-01-25_142650443_jpg.rf.a46601cc780e3af376d7211c2ca11940.jpg,640,640,0,190,270,242,435
Video_2024-01-25_142650443_jpg.rf.a46601cc780e3af376d7211c2ca11940.jpg,640,640,5,217,291,265,447
Video_2024-01-25_142650443_jpg.rf.a46601cc780e3af376d7211c2ca11940.jpg,640,640,5,246,298,291,444
Video_2024-01-25_14265015_jpg.rf.2196741ba4fb36f18b315e03ac72e2d8.jpg,640,640,4,67,261,128,421
Video_2024-01-25_14265015_jpg.rf.2196741ba4fb36f18b315e03ac72e2d8.jpg,640,640,5,18,264,84,422
Video_2024-01-25_142650768_jpg.rf.a4e68f5a66c36b4f62a5ef3ab03d978d.jpg,640,640,0,246,266,279,394
Video_2024-01-25_142650768_jpg.rf.a4e68f5a66c36b4f62a5ef3ab03d978d.jpg,640,640,6,279,279,312,405
Video_2024-01-25_142650768_jpg.rf.a4e68f5a66c36b4f62a5ef3ab03d978d.jpg,640,640,8,313,309,353,429
Video_2024-01-25_1426501330_jpg.rf.00c0e7bfd1771f27b637d6fed9d26df7.jpg,640,640,4,282,279,343,396
Video_2024-01-25_1426501330_jpg.rf.00c0e7bfd1771f27b637d6fed9d26df7.jpg,640,640,5,320,244,377,382
Video_2024-01-25_1426501330_jpg.rf.00c0e7bfd1771f27b637d6fed9d26df7.jpg,640,640,4,356,232,410,342
Video_2024-01-25_142650536_jpg.rf.ebf1273b51726dd3a08ab0ba3cda0fb5.jpg,640,640,0,250,213,372,265
Video_2024-01-25_142650536_jpg.rf.ebf1273b51726dd3a08ab0ba3cda0fb5.jpg,640,640,5,250,254,374,290
Video_2024-01-25_142650536_jpg.rf.ebf1273b51726dd3a08ab0ba3cda0fb5.jpg,640,640,6,235,288,363,334
Video_2024-01-25_142650490_jpg.rf.6459b821b630e2f995edb5f2e8038a26.jpg,640,640,0,347,365,467,485
Video_2024-01-25_142650490_jpg.rf.6459b821b630e2f995edb5f2e8038a26.jpg,640,640,5,270,347,387,458
Video_2024-01-25_142650490_jpg.rf.6459b821b630e2f995edb5f2e8038a26.jpg,640,640,7,166,334,310,460
Video_2024-01-25_142650490_jpg.rf.6459b821b630e2f995edb5f2e8038a26.jpg,640,640,7,189,187,330,265
Video_2024-01-25_142650371_jpg.rf.86e2764564468262c640bda9e05ff04b.jpg,640,640,0,161,218,337,295
Video_2024-01-25_142650371_jpg.rf.86e2764564468262c640bda9e05ff04b.jpg,640,640,5,176,256,335,322
Video_2024-01-25_142650371_jpg.rf.86e2764564468262c640bda9e05ff04b.jpg,640,640,4,176,285,338,356
Video_2024-01-25_142650796_jpg.rf.1a1f4f68cca88c1c1e86774df359ffe3.jpg,640,640,0,210,248,248,378
Video_2024-01-25_142650796_jpg.rf.1a1f4f68cca88c1c1e86774df359ffe3.jpg,640,640,6,239,267,283,406
Video_2024-01-25_142650796_jpg.rf.1a1f4f68cca88c1c1e86774df359ffe3.jpg,640,640,8,270,287,322,405
Video_2024-01-25_142650547_jpg.rf.77d8d1ea3288c5b86b9d482b0b8eda41.jpg,640,640,6,334,173,446,309
Video_2024-01-25_142650547_jpg.rf.77d8d1ea3288c5b86b9d482b0b8eda41.jpg,640,640,5,294,219,364,349
Video_2024-01-25_142650547_jpg.rf.77d8d1ea3288c5b86b9d482b0b8eda41.jpg,640,640,0,218,275,305,388
Video_2024-01-25_142650794_jpg.rf.0119c76f714b2941e6a4a6f4766db4a5.jpg,640,640,0,239,209,364,272
Video_2024-01-25_142650794_jpg.rf.0119c76f714b2941e6a4a6f4766db4a5.jpg,640,640,6,228,247,369,309
Video_2024-01-25_142650794_jpg.rf.0119c76f714b2941e6a4a6f4766db4a5.jpg,640,640,8,224,282,344,348
Video_2024-01-25_142650675_jpg.rf.93017450660940a3e2994ef9ace11675.jpg,640,640,0,199,93,336,217
Video_2024-01-25_142650675_jpg.rf.93017450660940a3e2994ef9ace11675.jpg,640,640,6,279,110,428,223
Video_2024-01-25_142650675_jpg.rf.93017450660940a3e2994ef9ace11675.jpg,640,640,9,382,131,508,250
Video_2024-01-25_142650513_jpg.rf.67524a7f0c08696aef80535bbd7f0183.jpg,640,640,0,274,381,400,518
Video_2024-01-25_142650513_jpg.rf.67524a7f0c08696aef80535bbd7f0183.jpg,640,640,5,216,346,333,460
Video_2024-01-25_142650513_jpg.rf.67524a7f0c08696aef80535bbd7f0183.jpg,640,640,7,156,297,273,404
Video_2024-01-25_142650795_jpg.rf.21cd1b493dc4142d87c9891a7d8a24ef.jpg,640,640,0,213,219,259,360
Video_2024-01-25_142650795_jpg.rf.21cd1b493dc4142d87c9891a7d8a24ef.jpg,640,640,6,243,256,287,388
Video_2024-01-25_142650795_jpg.rf.21cd1b493dc4142d87c9891a7d8a24ef.jpg,640,640,8,270,270,329,402
Video_2024-01-25_142650792_jpg.rf.3cc129af641b0f1d2ced7d2ad9d2bffb.jpg,640,640,0,236,252,272,373
Video_2024-01-25_142650792_jpg.rf.3cc129af641b0f1d2ced7d2ad9d2bffb.jpg,640,640,6,274,274,302,394
Video_2024-01-25_142650792_jpg.rf.3cc129af641b0f1d2ced7d2ad9d2bffb.jpg,640,640,8,303,308,340,411
Video_2024-01-25_1426501326_jpg.rf.a27789198d11f34fc5ddb835b15778b6.jpg,640,640,4,262,302,369,345
Video_2024-01-25_1426501326_jpg.rf.a27789198d11f34fc5ddb835b15778b6.jpg,640,640,5,278,337,388,386
Video_2024-01-25_1426501326_jpg.rf.a27789198d11f34fc5ddb835b15778b6.jpg,640,640,4,300,376,404,425
Video_2024-01-25_142650489_jpg.rf.7d2c09d6cca890e549fb0b5185f14189.jpg,640,640,0,130,318,225,431
Video_2024-01-25_142650489_jpg.rf.7d2c09d6cca890e549fb0b5185f14189.jpg,640,640,5,160,245,238,345
Video_2024-01-25_142650489_jpg.rf.7d2c09d6cca890e549fb0b5185f14189.jpg,640,640,7,183,155,259,282
Video_2024-01-25_1426501184_jpg.rf.aabae6356f4b0b53e23b23db6f63c0da.jpg,640,640,4,388,417,493,504
Video_2024-01-25_1426501184_jpg.rf.aabae6356f4b0b53e23b23db6f63c0da.jpg,640,640,5,318,406,421,490
Video_2024-01-25_1426501184_jpg.rf.aabae6356f4b0b53e23b23db6f63c0da.jpg,640,640,5,238,404,349,488
Video_2024-01-25_1426501184_jpg.rf.aabae6356f4b0b53e23b23db6f63c0da.jpg,640,640,5,157,280,305,338
Video_2024-01-25_142650792_jpg.rf.1e10907599e0569ab4663dd1567d44fa.jpg,640,640,0,270,232,394,276
Video_2024-01-25_142650792_jpg.rf.1e10907599e0569ab4663dd1567d44fa.jpg,640,640,6,248,269,370,305
Video_2024-01-25_142650792_jpg.rf.1e10907599e0569ab4663dd1567d44fa.jpg,640,640,8,228,297,333,341
Video_2024-01-25_142650796_jpg.rf.08af7aaac73fa6acdffcc39ae1db2a01.jpg,640,640,0,219,238,242,366
Video_2024-01-25_142650796_jpg.rf.08af7aaac73fa6acdffcc39ae1db2a01.jpg,640,640,6,245,261,274,398
Video_2024-01-25_142650796_jpg.rf.08af7aaac73fa6acdffcc39ae1db2a01.jpg,640,640,8,274,286,312,400
Video_2024-01-25_1426501183_jpg.rf.1efd9b399f21cf9ecf7c005db4e21a5f.jpg,640,640,4,380,378,524,490
Video_2024-01-25_1426501183_jpg.rf.1efd9b399f21cf9ecf7c005db4e21a5f.jpg,640,640,5,319,404,442,495
Video_2024-01-25_1426501183_jpg.rf.1efd9b399f21cf9ecf7c005db4e21a5f.jpg,640,640,5,250,406,369,495
Video_2024-01-25_1426501183_jpg.rf.1efd9b399f21cf9ecf7c005db4e21a5f.jpg,640,640,5,159,280,304,353
Video_2024-01-25_1426501183_jpg.rf.1efd9b399f21cf9ecf7c005db4e21a5f.jpg,640,640,5,195,311,336,368
Video_2024-01-25_142650797_jpg.rf.173f999e435bf291f77af11ad38503b8.jpg,640,640,0,199,223,248,350
Video_2024-01-25_142650797_jpg.rf.173f999e435bf291f77af11ad38503b8.jpg,640,640,6,234,250,274,370
Video_2024-01-25_142650797_jpg.rf.173f999e435bf291f77af11ad38503b8.jpg,640,640,8,257,276,303,392
Video_2024-01-25_142650444_jpg.rf.60ac70dd106e769166e95e45a228be25.jpg,640,640,0,279,402,435,449
Video_2024-01-25_142650444_jpg.rf.60ac70dd106e769166e95e45a228be25.jpg,640,640,5,288,379,446,413
Video_2024-01-25_142650444_jpg.rf.60ac70dd106e769166e95e45a228be25.jpg,640,640,5,297,350,449,388
Video_2024-01-25_142650371_jpg.rf.526e20479baa3af84c01ffa4eba7e558.jpg,640,640,0,223,289,262,461
Video_2024-01-25_142650371_jpg.rf.526e20479baa3af84c01ffa4eba7e558.jpg,640,640,5,258,298,291,454
Video_2024-01-25_142650371_jpg.rf.526e20479baa3af84c01ffa4eba7e558.jpg,640,640,4,288,303,324,461
Video_2024-01-25_1426501151_jpg.rf.c4167fa6586bc419703441d42350f7ee.jpg,640,640,4,186,114,319,218
Video_2024-01-25_1426501151_jpg.rf.c4167fa6586bc419703441d42350f7ee.jpg,640,640,5,242,141,381,249
Video_2024-01-25_1426501151_jpg.rf.c4167fa6586bc419703441d42350f7ee.jpg,640,640,5,328,165,457,277
Video_2024-01-25_1426501151_jpg.rf.c4167fa6586bc419703441d42350f7ee.jpg,640,640,5,322,336,475,409
Video_2024-01-25_1426501287_jpg.rf.9ebac48b9ead1ae837067357437d9e4c.jpg,640,640,4,258,297,300,406
Video_2024-01-25_1426501287_jpg.rf.9ebac48b9ead1ae837067357437d9e4c.jpg,640,640,5,297,277,335,395
Video_2024-01-25_1426501287_jpg.rf.9ebac48b9ead1ae837067357437d9e4c.jpg,640,640,4,337,269,376,382
Video_2024-01-25_1426501314_jpg.rf.98af06015a227e5cfa89f04bb682387a.jpg,640,640,4,309,285,353,385
Video_2024-01-25_1426501314_jpg.rf.98af06015a227e5cfa89f04bb682387a.jpg,640,640,5,347,257,394,386
Video_2024-01-25_1426501314_jpg.rf.98af06015a227e5cfa89f04bb682387a.jpg,640,640,4,390,241,434,351
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,0,398,121,497,197
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,5,315,148,399,221
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,6,210,170,309,243
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,6,268,292,450,343
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,5,256,323,442,370
Video_2024-01-25_142650301_jpg.rf.0bd392a909f46c771839ef29d3112ff0.jpg,640,640,0,227,348,424,398
Video_2024-01-25_142650547_jpg.rf.393d7ba1119d6a637193ce002dd5f6e2.jpg,640,640,6,344,181,447,310
Video_2024-01-25_142650547_jpg.rf.393d7ba1119d6a637193ce002dd5f6e2.jpg,640,640,5,301,222,362,347
Video_2024-01-25_142650547_jpg.rf.393d7ba1119d6a637193ce002dd5f6e2.jpg,640,640,0,220,274,301,381
Video_2024-01-25_142650348_jpg.rf.b2a89f295676fe7e4b0063f8d7048234.jpg,640,640,4,165,115,318,179
Video_2024-01-25_142650348_jpg.rf.b2a89f295676fe7e4b0063f8d7048234.jpg,640,640,5,160,82,313,122
Video_2024-01-25_142650348_jpg.rf.b2a89f295676fe7e4b0063f8d7048234.jpg,640,640,0,159,25,310,88
Video_2024-01-25_14265028_jpg.rf.5e998050225c2806c76caac27af544cf.jpg,640,640,0,239,423,415,488
Video_2024-01-25_14265028_jpg.rf.5e998050225c2806c76caac27af544cf.jpg,640,640,5,242,391,423,447
Video_2024-01-25_14265028_jpg.rf.5e998050225c2806c76caac27af544cf.jpg,640,640,1,270,358,429,411
Video_2024-01-25_142650467_jpg.rf.9f9e022719c8aca4ff2f044791b59a0a.jpg,640,640,0,91,119,222,305
Video_2024-01-25_142650443_jpg.rf.1430333564b67b1a58a1925a468b8a33.jpg,640,640,0,204,284,236,446
Video_2024-01-25_142650443_jpg.rf.1430333564b67b1a58a1925a468b8a33.jpg,640,640,5,232,302,262,455
Video_2024-01-25_142650443_jpg.rf.1430333564b67b1a58a1925a468b8a33.jpg,640,640,5,261,305,288,448
Video_2024-01-25_1426501151_jpg.rf.80330282ce4abc9745eaa08868731ec0.jpg,640,640,4,138,353,222,473
Video_2024-01-25_1426501151_jpg.rf.80330282ce4abc9745eaa08868731ec0.jpg,640,640,5,155,287,242,413
Video_2024-01-25_1426501151_jpg.rf.80330282ce4abc9745eaa08868731ec0.jpg,640,640,5,163,210,257,324
Video_2024-01-25_1426501151_jpg.rf.80330282ce4abc9745eaa08868731ec0.jpg,640,640,5,333,160,382,307
Video_2024-01-25_1426501183_jpg.rf.677716d2b7e2cfb2b19f410da016f510.jpg,640,640,4,136,354,217,481
